omega,p,omega_nd,N,lp__
0.370132403231766,0.0129404697809691,0.337395367117397,3827,-2090.51734913196
0.557047598514805,0.00793535423178526,0.535328854794482,5842,-2090.77769550487
0.551702580920134,0.00806579878297076,0.529582576208599,5785,-2090.65932143725
0.397215297010385,0.0111089027633502,0.36819609915755,4194,-2089.34351194772
0.491472953836422,0.00891524709834834,0.466893764248082,5238,-2089.96587152202
0.359630707255576,0.0121752377673263,0.329219571929613,3779,-2089.62878857945
0.390910118860111,0.0116403149577922,0.360710266566519,4190,-2089.35932737188
0.398058728449442,0.0109969944944761,0.369305512571059,4210,-2089.41685559483
0.486765860684922,0.00980107972852307,0.45976403756094,5125,-2090.76185656546
0.439254275273897,0.0100554147135604,0.412083599963489,4594,-2089.43680668543
0.385866610511098,0.0114518233738292,0.35630972250999,4062,-2089.36294935809
0.397356030192948,0.0115343753706213,0.367232139401725,4168,-2089.41259672739
0.482024435882324,0.00992267300597149,0.45471746649089,5012,-2090.7932492309
0.335623504568447,0.0135374355989557,0.3030559033516,3502,-2089.92050670231
0.480748238885902,0.00904554856503292,0.455865432680458,5029,-2089.94802357115
0.341416264460259,0.0121992678972701,0.311738016411562,3559,-2090.97813118591
0.412406627457217,0.0112790354605107,0.382535591390299,4289,-2089.63063456459
0.457859562931178,0.00980433550222115,0.431105434775015,4780,-2089.51133030019
0.450933061916054,0.00945250220046356,0.425221748856585,4711,-2090.07304176105
0.306504153634585,0.0134322440558273,0.275824306118181,3244,-2092.1895430359
0.305167064508302,0.0149957649781298,0.271106721299171,3201,-2090.78882467008
0.335421565853127,0.0133548674714409,0.303294595740769,3478,-2089.87030255786
0.422872919732428,0.0109557001100373,0.393608635022145,4335,-2089.58374107825
0.481388359027451,0.00930820613152938,0.45577816037156,5041,-2089.72732820177
0.41462574804187,0.00982918006597211,0.388521580459528,4348,-2091.43176686
0.242525137579901,0.0169218958919829,0.209719211073754,2601,-2095.74872218309
0.488919474047435,0.00844116566429509,0.46566007215059,5105,-2091.46464868176
